"","Contains fear","excitement"
"impact.19",0.0929397717118263,0.907060265541077
"inbox.12",0.260422199964523,0.739577829837799
"include.8",0.261491358280182,0.738508641719818
"included.2",0.412036687135696,0.587963342666626
"including.32",0.176631510257721,0.823368489742279
"increases",0.138323679566383,0.861676335334778
"increasing.4",0.213799133896828,0.786200940608978
"industrial.3",0.241675928235054,0.758324086666107
"industry.36",0.184479251503944,0.815520763397217
"infiniband.1",0.354648739099503,0.64535129070282
"information.27",0.436415165662766,0.563584864139557
"infrastructure.5",0.233772292733192,0.766227662563324
"initiatives.2",0.273297280073166,0.726702749729156
"innovative.3",0.114947646856308,0.88505232334137
"inquiries.7",0.201088562607765,0.798911452293396
"integrate.6",0.237144872546196,0.762855112552643
"integrated.4",0.228737652301788,0.771262407302856
"intends.3",0.597126603126526,0.402873426675797
"intensive.4",0.514912068843842,0.485087871551514
"intention.1",0.250880360603333,0.749119579792023
"interconnect",0.0810559689998627,0.918944001197815
"interconnected.1",0.383087933063507,0.616912066936493
"interconnects",0.152487546205521,0.847512423992157
"interfaces.1",0.273961752653122,0.726038217544556
"introduced.5",0.135109379887581,0.86489063501358
"invention.1",0.175536423921585,0.824463546276093
"jensen.2",0.246037274599075,0.753962755203247
"key.16",0.248170107603073,0.751829862594604
"keynote.2",0.416368514299393,0.583631455898285
"language.25",0.332549065351486,0.667450904846191
"larger.5",0.166173070669174,0.833826899528503
"largest.11",0.281196504831314,0.718803465366364
"law.8",0.380162298679352,0.619837701320648
"layer.1",0.293136864900589,0.706863105297089
"libraries",0.283392816781998,0.716607213020325
"limited.7",0.755517244338989,0.244482755661011
"link.7",0.160521164536476,0.83947879076004
"logo.2",0.384280622005463,0.615719377994537
"lohmeyer",0.309856116771698,0.690143883228302
"loss.5",0.965784430503845,0.0342155806720257
"management.6",0.485772043466568,0.51422792673111
"manufacture",0.210246473550797,0.789753556251526
"manufacturing.6",0.2172731757164,0.7827268242836
"mark.8",0.331882774829865,0.66811728477478
"market.33",0.150540053844452,0.849459886550903
"massive.12",0.121498301625252,0.878501713275909
"materially.1",0.42071533203125,0.579284727573395
"media.22",0.213015288114548,0.78698468208313
"meet.7",0.0610567294061184,0.938943266868591
"memory.2",0.393501579761505,0.60649836063385
"meta.9",0.351190835237503,0.648809134960175
"metaverse.2",0.483839124441147,0.516160905361176
"microsoft.20",0.258833944797516,0.741166114807129
"models.27",0.118452861905098,0.881547152996063
"modern.3",0.27269384264946,0.727306127548218
"named.4",0.233863234519958,0.766136825084686
"names.5",0.557587742805481,0.442412286996841
"nasdaq.2",0.128728911280632,0.871271073818207
"network.12",0.188534364104271,0.811465680599213
"networking.1",0.280897378921509,0.719102621078491
"newsroom.3",0.266726762056351,0.733273208141327
"notice.2",0.184048816561699,0.81595116853714
"nvda.4",0.318539708852768,0.681460320949554
"nvidia.15",0.240276858210564,0.759723126888275
"nvidia.s.5",0.324762403964996,0.675237596035004
"nvidianews.nvidia.com",0.292785316705704,0.707214713096619
"nvlink",0.258279263973236,0.741720736026764
"obligation",0.445403307676315,0.554596662521362
"offerings.2",0.186362475156784,0.813637495040894
"online.25",0.110128000378609,0.889872074127197
"optimized.1",0.0663757100701332,0.933624267578125
"package",0.260473161935806,0.739526867866516
"pair.2",0.277857452630997,0.722142577171326
"parties.2",0.523628354072571,0.476371675729752
"partners.5",0.138169497251511,0.861830532550812
"pc.4",0.241353556513786,0.758646488189697
"pcie",0.279279589653015,0.720720410346985
"perform.7",0.186944186687469,0.813055813312531
"performance.10",0.0191298890858889,0.980870127677917
"pioneer.4",0.0903396308422089,0.909660398960114
"pioneers",0.0612099096179008,0.938790082931519
"platform.13",0.14773964881897,0.85226035118103
"platforms.19",0.243689626455307,0.756310403347015
"posted.4",0.335187584161758,0.664812505245209
"potential.33",0.287895441055298,0.712104558944702
"power.23",0.112105578184128,0.887894451618195
"powered.22",0.0558477751910686,0.944152176380157
"powerful.19",0.10874342918396,0.89125657081604
"preferences.1",0.452104657888412,0.547895312309265
"president.18",0.179036349058151,0.820963621139526
"press.10",0.181560605764389,0.818439424037933
"pretrained",0.719698667526245,0.28030127286911
"previous.10",0.161474376916885,0.838525593280792
"pricing",0.0195394586771727,0.980460584163666
"product.13",0.141678988933563,0.858321011066437
"production.4",0.233560383319855,0.766439616680145
"products.28",0.186730742454529,0.813269257545471
"programming.5",0.296791523694992,0.703208446502686
"provide.18",0.0652588456869125,0.934741139411926
"provided.20",0.131773844361305,0.868226170539856
"providers.9",0.115636393427849,0.88436359167099
"purpose.6",0.413443505764008,0.586556494235992
"quantum",0.268906801939011,0.731093168258667
"quarterly.2",0.406630039215088,0.593369960784912
"recent.25",0.180697932839394,0.819302082061768
"recommender.1",0.273081243038177,0.726918816566467
"redefined.1",0.584571242332458,0.415428787469864
"reflect.2",0.320728421211243,0.679271519184113
"registered.5",0.217695951461792,0.782303988933563
"release.9",0.128525272011757,0.871474742889404
"reliance",0.0378475412726402,0.962152421474457
"report.14",0.311992198228836,0.688007831573486
"reports.7",0.22848816215992,0.771511912345886
"required.8",0.344807952642441,0.655192077159882
"requires.5",0.482711881399155,0.517288148403168
"requiring",0.0707313120365143,0.929268717765808
"research.26",0.313726156949997,0.686273872852325
"researchers.15",0.403662413358688,0.596337616443634
"reserved.21",0.850106358528137,0.149893641471863
"reshaping",0.120411299169064,0.879588723182678
"resource.3",0.320990234613419,0.679009735584259
"respective.2",0.224145919084549,0.775854051113129
"results.11",0.1900784522295,0.809921562671661
"rights.27",0.279646009206772,0.720353960990906
"risks.22",0.254584103822708,0.745415925979614
"running.7",0.097457118332386,0.902542889118195
"scale.18",0.2311921864748,0.768807828426361
"sec",0.72020959854126,0.279790431261063
"securities",0.970737934112549,0.0292621161788702
"service.17",0.196940585970879,0.80305939912796
"services.30",0.253781169652939,0.746218800544739
"shared.9",0.173631593585014,0.826368391513824
"simplicity.1",0.338009864091873,0.661990165710449
"single.7",0.273908346891403,0.726091682910919
"sized.1",0.16959336400032,0.830406606197357
"slashes",0.749239444732666,0.250760555267334
"software.27",0.215602591633797,0.78439736366272
"solution.6",0.320514887571335,0.679485082626343
"solve.2",0.247695222496986,0.752304792404175
"space.8",0.183586865663528,0.816413164138794
"sparked.4",0.030707411468029,0.969292640686035
"speak.7",0.701427936553955,0.298572033643723
"specifications",0.387743055820465,0.612256944179535
"speech.5",0.17662987112999,0.823370099067688
"speed.10",0.0267832316458225,0.973216772079468
"speeds.1",0.0901783779263496,0.909821569919586
"stack",0.283413618803024,0.716586351394653
"standards.8",0.159934744238853,0.840065240859985
"statements.3",0.250081747770309,0.749918222427368
"storage.2",0.445413321256638,0.554586708545685
"streamline",0.257120192050934,0.742879807949066
"subject.2",0.387680888175964,0.612319111824036
"supercharge",0.0615431405603886,0.938456833362579
"superchips",0.24496354162693,0.755036473274231
"supercomputer.4",0.181758522987366,0.818241477012634
"supercomputers.2",0.229952052235603,0.770047903060913
"switch.1",0.29324808716774,0.706751942634583
"system.15",0.314296722412109,0.685703337192535
"systems.23",0.404216557741165,0.595783412456512
"task.6",0.388966143131256,0.611033797264099
"teams.11",0.135781049728394,0.864219009876251
"technological.5",0.173637345433235,0.826362669467926
"technologies.19",0.322571665048599,0.677428305149078
"technology.46",0.109162256121635,0.890837788581848
"tensor.1",0.692666232585907,0.307333707809448
"terabyte",0.340489864349365,0.659510135650635
"terabytes",0.454286515712738,0.545713543891907
"test.6",0.386089771986008,0.61391019821167
"thereof",0.206535592675209,0.793464422225952
"throughput",0.155561879277229,0.844438135623932
"time.48",0.1947932690382,0.805206775665283
"tool.17",0.355626165866852,0.644373834133148
"tools.28",0.290039598941803,0.709960401058197
"trademarks.3",0.103135503828526,0.896864473819733
"traditional.8",0.265932351350784,0.734067618846893
"traditionally.2",0.457179844379425,0.542820155620575
"training.12",0.169720068573952,0.830279946327209
"turnkey",0.523010611534119,0.476989388465881
"u.s.15",0.328023642301559,0.671976327896118
"uncertainties",0.887594282627106,0.112405695021152
"unexpected.1",0.882870495319366,0.117129504680634
"unprecedented.3",0.486343860626221,0.513656139373779
"update.1",0.136800929903984,0.86319899559021
"updates.5",0.12454641610384,0.875453591346741
"vice.6",0.699468791484833,0.300531178712845
"vision.7",0.090261697769165,0.909738302230835
"watch.3",0.121985778212547,0.878014206886292
"website.10",0.115507781505585,0.884492218494415
"workflow.6",0.260780960321426,0.739219009876251
"workloads.3",0.286647766828537,0.713352262973785
"accelerator.3",0.0334660261869431,0.966533958911896
"accelerators",0.0276203658431768,0.972379624843597
"act.10",0.227448493242264,0.772551476955414
"address.9",0.494214326143265,0.505785644054413
"adjacent.1",0.472202271223068,0.527797758579254
"adobe.2",0.228527784347534,0.771472275257111
"agent.2",0.224456563591957,0.775543451309204
"agents.1",0.252070248126984,0.747929751873016
"ai.58",0.144244596362114,0.85575544834137
"algorithm.4",0.318611055612564,0.681388914585114
"algorithmically",0.39843425154686,0.601565778255463
"altman.12",0.297548890113831,0.702451109886169
"amazon.7",0.24873298406601,0.751267075538635
"ambitions.1",0.295579999685287,0.704420030117035
"amounts.4",0.478238195180893,0.521761775016785
"announced.15",0.0627148225903511,0.937285184860229
"appeared.8",0.298044353723526,0.701955616474152
"apply.9",0.293617248535156,0.706382751464844
"arsonists",0.712055563926697,0.287944406270981
"aspects.2",0.185408502817154,0.814591526985168
"astonishingly",0.0107032405212522,0.989296793937683
"atmospheric",0.0351395346224308,0.964860439300537
"auralee",0.193091437220573,0.806908547878265
"autonomously",0.186303466558456,0.813696503639221
"ball",0.183548077940941,0.816451907157898
"base.6",0.291722595691681,0.708277404308319
"based.33",0.206127613782883,0.793872356414795
"beam",0.0608551874756813,0.939144849777222
"beast.2",0.526653349399567,0.473346680402756
"bill.7",0.233090564608574,0.76690936088562
"bits",0.175792515277863,0.824207544326782
"bloc.1",0.195227697491646,0.804772317409515
"bloom",0.349443852901459,0.650556147098541
"bloomchat",0.162067010998726,0.837933003902435
"blueprint.2",0.436473399400711,0.563526570796967
"borrow",0.435599386692047,0.564400613307953
"bots.2",0.133200153708458,0.866799890995026
"brad.1",0.332011312246323,0.667988717556
"brain.5",0.17251743376255,0.827482521533966
"brown.2",0.20504529774189,0.794954657554626
"build.26",0.10576368868351,0.894236326217651
"built.12",0.109302751719952,0.890697240829468
"bullish",0.939844012260437,0.0601559802889824
"can.t.6",0.866785883903503,0.133214071393013
"capabilities.15",0.431100308895111,0.568899691104889
"carefully.1",0.329212158918381,0.670787870883942
"cease.3",0.866750121116638,0.133249878883362
"center.14",0.201381132006645,0.798618853092194
"ceo.27",0.199793115258217,0.8002068400383
"chance.3",0.213388010859489,0.786611974239349
"charge.2",0.074689507484436,0.925310432910919
"clamp.1",0.443562805652618,0.556437134742737
"collaborated",0.312989711761475,0.687010288238525
"collaborators.2",0.191506803035736,0.808493196964264
"colors",0.243593111634254,0.756406903266907
"comments.6",0.445406764745712,0.554593205451965
"commercial.2",0.156443238258362,0.843556702136993
"committee.6",0.335875749588013,0.664124310016632
"common.6",0.390096366405487,0.609903633594513
"communicate.3",0.189770892262459,0.810229063034058
"companies.34",0.236355289816856,0.763644695281982
"competitive.4",0.0332477614283562,0.966752290725708
"complicated.2",0.182369366288185,0.817630708217621
"comply.2",0.105249829590321,0.89475017786026
"comprising",0.0196023359894753,0.980397641658783
"compromised",0.871555030345917,0.128445029258728
"compute.6",0.469938367605209,0.530061662197113
"computer.20",0.218746080994606,0.781253933906555
"computing.7",0.281509160995483,0.718490839004517
"constellation",0.297840774059296,0.702159285545349
"consumption.3",0.0927629321813583,0.90723705291748
"cool.1",0.0199179109185934,0.980082035064697
"copyrighted",0.487630039453506,0.512369930744171
"costly.1",0.648321151733398,0.351678907871246
"couple.3",0.0474777184426785,0.952522277832031
"cover.4",0.251643925905228,0.74835604429245
"crafted.1",0.165793880820274,0.834206104278564
"created.17",0.147815331816673,0.852184653282166
"credits.2",0.277258515357971,0.722741425037384
"crop.2",0.350982964038849,0.649017035961151
"cv",0.216304123401642,0.783695876598358
"cyber.2",0.390845626592636,0.609154343605042
"daily.10",0.113495580852032,0.886504411697388
"danger",0.978162586688995,0.0218373592942953
"dangerous.5",0.977326095104218,0.022673886269331
"dangers.2",0.926594614982605,0.0734054073691368
"data.46",0.422135710716248,0.577864229679108
"dataset.1",0.405561923980713,0.594438135623932
"days.16",0.215747073292732,0.784252941608429
"deception",0.932784855365753,0.067215159535408
"declined.3",0.869673311710358,0.13032665848732
"deepmind.3",0.38985612988472,0.610143899917603
"deferential",0.518505692481995,0.481494337320328
"demonstrate.2",0.035877637565136,0.964122414588928
"department.1",0.362441629171371,0.637558341026306
"deployed.3",0.827422440052032,0.17257758975029
"detecting.1",0.786532759666443,0.213467210531235
"didn.t.7",0.470115661621094,0.529884397983551
"dimensional",0.423528105020523,0.576471924781799
"director.10",0.145629927515984,0.854370057582855
"distinction",0.865341126918793,0.13465890288353
"distributions",0.635136663913727,0.364863336086273
"doctrine",0.631552994251251,0.368447035551071
"doesn.t.12",0.49859482049942,0.50140517950058
"don.t.19",0.746039032936096,0.253960937261581
"door",0.278300851583481,0.721699178218842
"downstream",0.419637590646744,0.580362439155579
"due.10",0.353554993867874,0.646445035934448
